"state","year","std_score","initiative","init_sigs","std_population","std_citideology","unified","std_income","std_legp_squire","duration","durationsq","durationcb","year_1993","year_1994","year_1995","year_1996","year_1997","year_1998","year_1999","year_2000","year_2001","year_2002","year_2003","year_2004","year_2005","year_2006","year_2007","year_2008","year_2009","year_2010","year_2011","intercept","event","billnum","year_2012","year_2013","year_","year_1991","year_1992"
"GA",2010,-0.44297194480896,0,0,0.728663384914398,-0.436869978904724,0,0.563771665096283,-0.73028951883316,0,169,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"GA",2011,0.0344079658389091,0,0,0.679585158824921,-0.731322348117828,1,0.649887561798096,-0.65637868642807,7,144,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"abortion_consent_1992_201",0,0,0,0,0
"HI",1992,-0.488436698913574,0,0,-0.687224388122559,1.71641135215759,0,0.66964453458786,0.460496872663498,15,256,2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"abortion_consent_1992_201",0,0,0,0,0
"IA",1992,-0.488436698913574,0,0,-0.346740305423737,-0.55408501625061,0,0.242994576692581,-0.212913364171982,14,25,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"IA",1993,0.843772113323212,0,0,-0.343993186950684,-0.376728355884552,1,0.576780796051025,-0.262187272310257,1,196,6859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"IA",1994,0.951789021492004,0,0,-0.368985265493393,-0.42382800579071,0,0.242994576692581,-0.212913364171982,13,225,1728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"IA",1995,2.03195834159851,0,0,-0.368985265493393,-0.393658816814423,1,0.573333621025085,-0.237550377845764,14,16,125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"IA",1996,2.03195834159851,0,0,-0.376672059297562,-0.376728355884552,1,0.242994576692581,-0.212913364171982,17,121,4096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"IA",1997,0.663743853569031,0,0,-0.376672059297562,0.0156938675791025,0,-0.212457284331322,-0.262187272310257,9,0,5832,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"IA",1998,-0.488436698913574,0,0,-0.343993186950684,-0.0825671628117561,0,1.32916736602783,-0.212913364171982,16,121,512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"IA",1999,-0.272402852773666,0,0,-0.367104470729828,-0.0825671628117561,1,1.06475877761841,-0.212913364171982,10,225,2197,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"IA",2000,0.627738296985626,0,0,-0.346740305423737,-0.42382800579071,0,0.029544185847044,-0.212913364171982,0,36,3375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"IA",2001,0.303687453269958,0,0,-0.362881988286972,0.0156938675791025,1,0.573333621025085,-0.212913364171982,8,16,729,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"abortion_consent_1992_201",0,0,0,0,0
"ID",1992,-0.488436698913574,1,2,-0.718801915645599,-0.426726013422012,0,-0.432435095310211,-0.705652594566345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"ID",1993,-0.488436698913574,1,7,-0.718801915645599,-0.426726013422012,0,-0.432435095310211,-0.705652594566345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"ID",1994,-0.488436698913574,1,6,-0.718801915645599,-0.426726013422012,0,-0.432435095310211,-0.705652594566345,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"ID",1995,-0.488436698913574,1,6,-0.718801915645599,-0.426726013422012,0,-0.432435095310211,-0.705652594566345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"ID",1996,-0.488436698913574,1,4,-0.718801915645599,-0.426726013422012,0,-0.432435095310211,-0.705652594566345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"ID",1997,-0.488436698913574,1,10,-0.718801915645599,-0.426726013422012,0,-0.432435095310211,-0.705652594566345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"ID",1998,-0.488436698913574,1,3,-0.718801915645599,-0.426726013422012,0,-0.432435095310211,-0.705652594566345,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"ID",1999,-0.488436698913574,1,4,-0.718801915645599,-0.426726013422012,0,-0.432435095310211,-0.705652594566345,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"ID",2000,-0.488436698913574,1,7,-0.718801915645599,-0.426726013422012,0,-0.432435095310211,-0.705652594566345,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"ID",2001,-0.488436698913574,1,4,-0.718801915645599,-0.426726013422012,0,-0.432435095310211,-0.705652594566345,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"ID",2002,-0.488436698913574,1,5,-0.718801915645599,-0.426726013422012,0,-0.432435095310211,-0.705652594566345,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"ID",2003,-0.488436698913574,1,1,-0.718801915645599,-0.426726013422012,0,-0.432435095310211,-0.705652594566345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"ID",2004,-0.488436698913574,1,7,-0.718801915645599,-0.426726013422012,0,-0.432435095310211,-0.705652594566345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"ID",2005,-0.488436698913574,1,9,-0.718801915645599,-0.426726013422012,0,-0.432435095310211,-0.705652594566345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"ID",2006,-0.488436698913574,1,1,-0.718801915645599,-0.426726013422012,0,-0.432435095310211,-0.705652594566345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"ID",2007,-0.488436698913574,1,10,-0.718801915645599,-0.426726013422012,0,-0.432435095310211,-0.705652594566345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"ID",2008,-0.488436698913574,1,8,-0.718801915645599,-0.426726013422012,0,-0.432435095310211,-0.705652594566345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"ID",2009,-0.488436698913574,1,4,-0.718801915645599,-0.426726013422012,0,-0.432435095310211,-0.705652594566345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"abortion_consent_1992_201",0,0,0,0,0
"IL",1992,-0.488436698913574,1,8,1.49765574932098,0.610837578773499,0,1.50721776485443,0.329099744558334,17,256,1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"IL",1993,1.53652787208557,1,8,1.30037224292755,0.610837578773499,0,0.616746366024017,0.698654055595398,6,256,4913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"abortion_consent_1992_201",0,0,0,0,0
"IN",1992,1.16228365898132,0,0,0.158852532505989,-0.0769465565681458,0,0.0961994454264641,-0.738501846790314,2,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"IN",1993,1.25938487052917,0,0,0.179995968937874,-0.0769465565681458,0,0.121650487184525,-0.738501846790314,3,16,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"IN",1994,-0.172857791185379,0,0,0.146729096770287,-0.0769465565681458,0,0.190389305353165,-0.738501846790314,3,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"abortion_consent_1992_201",0,0,0,0,0
"KS",1992,-0.488436698913574,0,0,-0.424778252840042,-0.687610268592834,1,0.450475007295609,-0.713864922523499,2,9,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"KS",1993,-0.488436698913574,0,0,-0.424778252840042,-0.161973848938942,0,0.111436605453491,-0.713864922523499,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"KS",1994,0.655536711215973,0,0,-0.424778252840042,-0.826924264431,1,0.177844986319542,-0.713864922523499,2,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"KS",1995,-0.488436698913574,0,0,-0.444127380847931,-0.687610268592834,0,0.177844986319542,-0.713864922523499,4,4,125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"KS",1996,0.655536711215973,0,0,-0.435079008340836,-0.687610268592834,0,0.450475007295609,-0.713864922523499,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"KS",1997,0.655536711215973,0,0,-0.424778252840042,-0.826924264431,1,0.177844986319542,-0.713864922523499,3,25,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"KS",1998,0.773878812789917,0,0,-0.435079008340836,-0.161973848938942,0,0.321186810731888,-0.713864922523499,2,0,125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"KS",1999,-0.488436698913574,0,0,-0.424778252840042,-0.685458421707153,0,0.111436605453491,-0.713864922523499,4,0,125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"KS",2000,-0.488436698913574,0,0,-0.431225270032883,-0.826924264431,1,0.111436605453491,-0.713864922523499,3,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"KS",2001,0.458299964666367,0,0,-0.444127380847931,-0.685458421707153,1,0.450475007295609,-0.713864922523499,1,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"KS",2002,-0.488436698913574,0,0,-0.444127380847931,-0.687610268592834,1,0.111436605453491,-0.713864922523499,3,4,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"KS",2003,0.458299964666367,0,0,-0.444127380847931,-0.161973848938942,1,0.177844986319542,-0.713864922523499,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"KS",2004,-0.488436698913574,0,0,-0.424778252840042,-0.685458421707153,1,0.177844986319542,-0.713864922523499,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"abortion_consent_1992_201",0,0,0,0,0
"KY",1992,-0.488436698913574,0,0,-0.170903235673904,-1.99848759174347,0,-0.375539571046829,-0.894535958766937,6,49,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"KY",1993,1.67019760608673,0,0,-0.177041485905647,-1.32414281368256,0,-0.375539571046829,-0.894535958766937,9,64,343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"KY",1994,-0.488436698913574,0,0,-0.155344262719154,-0.582213401794434,1,-0.295940726995468,-0.393584400415421,5,4,125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"KY",1995,-0.488436698913574,0,0,-0.16476121544838,-0.876407980918884,0,-0.459197968244553,-0.894535958766937,1,0,125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"KY",1996,-0.488436698913574,0,0,-0.170903235673904,0.100515209138393,1,0.148310646414757,-0.393584400415421,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"abortion_consent_1992_201",0,0,0,0,0
"LA",1992,0.0184774100780487,0,0,-0.0969296097755432,-0.809301376342773,1,-0.489894777536392,-0.426433742046356,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"LA",1993,1.79267680644989,0,0,-0.0969296097755432,-1.20135176181793,1,-0.536487102508545,-0.426433742046356,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"LA",1994,-0.488436698913574,0,0,-0.102814942598343,-1.20135176181793,1,-0.380983173847198,-0.426433742046356,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"LA",1995,0.0184774100780487,0,0,-0.108654208481312,-1.20135176181793,1,-0.489894777536392,-0.426433742046356,0,4,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"LA",1996,-0.277222484350204,0,0,-0.113059096038342,-0.898930847644806,1,-0.335381418466568,-0.426433742046356,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"LA",1997,-0.488436698913574,0,0,-0.0969296097755432,-0.898930847644806,1,-0.335381418466568,-0.426433742046356,1,4,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"LA",1998,-0.277222484350204,0,0,-0.108654208481312,-0.809301376342773,1,-0.335381418466568,-0.426433742046356,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"LA",1999,-0.277222484350204,0,0,-0.102814942598343,-1.20135176181793,1,-0.335381418466568,-0.426433742046356,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"LA",2000,1.79267680644989,0,0,-0.113059096038342,-1.20135176181793,1,-0.536487102508545,-0.426433742046356,3,4,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"LA",2001,1.79267680644989,0,0,-0.0969296097755432,-1.20135176181793,1,-0.536487102508545,-0.426433742046356,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"LA",2002,-0.277222484350204,0,0,-0.0969296097755432,-0.60313218832016,1,-0.489894777536392,-0.426433742046356,3,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"LA",2003,-0.488436698913574,0,0,-0.102814942598343,-0.60313218832016,1,-0.536487102508545,-0.426433742046356,0,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"LA",2004,-0.488436698913574,0,0,-0.113059096038342,-0.809301376342773,1,-0.380983173847198,-0.426433742046356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"LA",2005,-0.488436698913574,0,0,-0.108654208481312,-0.898930847644806,1,-0.380983173847198,-0.426433742046356,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"LA",2006,1.79267680644989,0,0,-0.102814942598343,-0.809301376342773,1,-0.380983173847198,-0.426433742046356,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"LA",2007,-0.277222484350204,0,0,-0.0969296097755432,-0.809301376342773,1,-0.489894777536392,-0.426433742046356,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"LA",2008,0.0184774100780487,0,0,-0.102814942598343,-0.898930847644806,1,-0.489894777536392,-0.426433742046356,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"LA",2009,-0.488436698913574,0,0,-0.113059096038342,-1.20135176181793,1,-0.536487102508545,-0.426433742046356,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"LA",2010,1.79267680644989,0,0,-0.102814942598343,-1.20135176181793,1,-0.380983173847198,-0.426433742046356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"LA",2011,0.0184774100780487,0,0,-0.108654208481312,-0.898930847644806,1,-0.536487102508545,-0.426433742046356,2,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"abortion_consent_1992_201",0,0,0,0,0
"MA",1992,-0.488436698913574,1,2,0.213326394557953,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"MA",1993,-0.488436698913574,1,2,0.213326394557953,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"MA",1994,-0.488436698913574,1,2,0.213326394557953,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"MA",1995,-0.488436698913574,1,3,0.213326394557953,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"MA",1996,-0.488436698913574,1,1,0.213326394557953,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"MA",1997,-0.488436698913574,1,3,0.213326394557953,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"MA",1998,-0.488436698913574,1,2,0.213326394557953,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"MA",1999,-0.488436698913574,1,1,0.213326394557953,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"MA",2000,-0.488436698913574,1,2,0.213326394557953,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"MA",2001,-0.488436698913574,1,2,0.213326394557953,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"MA",2002,-0.488436698913574,1,2,0.213326394557953,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"MA",2003,-0.488436698913574,1,3,0.213326394557953,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"MA",2004,-0.488436698913574,1,3,0.213326394557953,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"MA",2005,-0.488436698913574,1,2,0.213326394557953,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"MA",2006,-0.488436698913574,1,3,0.213326394557953,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"abortion_consent_1992_201",0,0,0,0,0
"MD",1992,-0.390894144773483,0,0,0.00547595089301467,1.93195343017578,0,1.21118485927582,-0.0568793378770351,7,100,6859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"MD",1993,-0.488436698913574,0,0,0.0330551192164421,1.15814518928528,1,1.09487748146057,-0.0158176552504301,12,361,343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"MD",1994,-0.488436698913574,0,0,0.00547595089301467,1.93195343017578,1,1.62439012527466,-0.0568793378770351,11,256,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"abortion_consent_1992_201",0,0,0,0,0
"ME",1992,-0.488436698913574,1,10,-0.670784473419189,1.32268595695496,1,-0.200318947434425,-0.878111302852631,19,1,1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"ME",1993,-0.488436698913574,1,10,-0.685447990894318,2.74924755096436,0,0.375045388936996,-0.878111302852631,13,64,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"ME",1994,-0.488436698913574,1,10,-0.670724093914032,0.413297116756439,0,0.72409588098526,-0.804200410842896,12,100,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"ME",1995,-0.488436698913574,1,10,-0.673295199871063,1.40988612174988,0,0.800441741943359,-0.804200410842896,5,361,3375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"ME",1996,-0.198445305228233,1,10,-0.686718761920929,1.38475942611694,1,0.1029167547822,-0.878111302852631,0,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"ME",1997,0.164043977856636,1,10,-0.680180549621582,1.88089001178741,0,-0.000886244641151279,-0.886323630809784,5,49,125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"ME",1998,-0.270943135023117,1,10,-0.67142778635025,1.32268595695496,0,0.866398692131042,-0.878111302852631,2,324,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"abortion_consent_1992_201",0,0,0,0,0
"MI",1992,1.25751757621765,1,9,0.873617708683014,0.58577173948288,1,0.867099106311798,2.62854909896851,5,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"MI",1993,0.813092708587646,1,9,0.873617708683014,0.831249356269836,1,0.180578976869583,2.62854909896851,6,0,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"MI",1994,-0.488436698913574,1,9,0.884453296661377,0.0528062358498573,0,0.439233362674713,2.62854909896851,3,1,216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"MI",1995,-0.488436698913574,1,9,0.940749049186707,0.0973946750164032,0,0.498863786458969,2.62854909896851,7,25,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"MI",1996,-0.488436698913574,1,9,0.862137973308563,0.831249356269836,0,0.498863786458969,2.62854909896851,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"abortion_consent_1992_201",0,0,0,0,0
"MN",1992,0.988838315010071,0,0,0.0299597606062889,0.545305669307709,0,1.36288475990295,-0.221125707030296,8,121,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"MN",1993,0.949962675571442,0,0,0.00741729559376836,0.282840043306351,0,1.4592502117157,-0.139002457261086,0,16,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"MN",1994,-0.488436698913574,0,0,0.00741729559376836,0.815833985805511,0,0.69246518611908,-0.139002457261086,11,121,216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"MN",1995,0.0169468745589256,0,0,-0.0533836148679256,0.545305669307709,0,0.532260775566101,-0.139002457261086,1,100,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"abortion_consent_1992_201",0,0,0,0,0
"MO",1992,1.330153465271,1,4.32999992370605,0.200610816478729,-0.0130199082195759,0,0.243889138102531,-0.180064141750336,15,169,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
"MO",1993,-0.488436698913574,1,4.32999992370605,0.16049262881279,-0.315791338682175,0,0.797050297260284,0.0170315690338612,4,169,343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"abortion_consent_1992_201",0,0,0,0,0
